"pred_type","gene","gene_set","model_id","cor_pearson","ssim"
"test","BRD9","All Genes","GeneCodeR",0.135018522003537,0.0539821216528731
"test","BRF1","All Genes","GeneCodeR",0.106680849843874,0.0447562583335543
"test","BRF2","All Genes","GeneCodeR",0.0752856951054598,0.0316561944911401
"test","BRK1","All Genes","GeneCodeR",0.116633374589375,0.060364421963349
"test","BRPF1","All Genes","GeneCodeR",0.0347330470793432,0.00981070541244568
"test","BSG","All Genes","GeneCodeR",0.167233340517903,0.106669709880268
"test","BSG","SVGs","GeneCodeR",0.200135760849857,0.130899273645635
"test","BST2","All Genes","GeneCodeR",0.201468653603618,0.111252184883529
"test","BST2","SVGs","GeneCodeR",0.243565135223627,0.123154210640429
"test","BTG1","All Genes","GeneCodeR",0.151506665825064,0.0804554845008388
"test","C10orf10","All Genes","GeneCodeR",0.0215488915427759,0.00920887700135016
"test","C10orf54","All Genes","GeneCodeR",0.056223758505842,0.0294513735424514
"test","C12orf45","All Genes","GeneCodeR",0.0804196731450274,0.0233940265223186
"test","C15orf61","All Genes","GeneCodeR",0.0502176950567279,0.0127911963658985
"test","C19orf24","All Genes","GeneCodeR",0.0802363969015335,0.0453906457701493
"test","C19orf52","All Genes","GeneCodeR",0.101354553984834,0.0278875445719375
"test","C19orf60","All Genes","GeneCodeR",0.0764867882052829,0.0363983661292147
"test","C1QB","All Genes","GeneCodeR",0.167124340498478,0.0948883460299348
"test","C1R","All Genes","GeneCodeR",0.106501401482094,0.0683750108709307
"test","C1S","All Genes","GeneCodeR",0.122059700648939,0.0507342841111737
"test","C1orf216","All Genes","GeneCodeR",0.0537951176615575,0.0139716240729465
"test","C2","All Genes","GeneCodeR",0.100130216494293,0.0307838212692482
"test","C2CD2L","All Genes","GeneCodeR",0.0941032722621773,0.0330494107151719
"test","C3","All Genes","GeneCodeR",0.0390647454826358,0.0431574777833585
"test","C3","SVGs","GeneCodeR",0.0278862485936837,0.0280540590864013
"test","C4orf48","All Genes","GeneCodeR",0.11869659573225,0.0819322551483152
"test","C5orf38","All Genes","GeneCodeR",0.02809147569072,0.0104303244266321
"test","C6orf136","All Genes","GeneCodeR",0.0547709343679911,0.0130340087672681
"test","C6orf48","All Genes","GeneCodeR",0.126377646782259,0.0428501003508615
"test","CADM4","All Genes","GeneCodeR",0.0980655121929785,0.045010403449141
"test","CALML5","All Genes","GeneCodeR",0.102426777961169,0.0624383589003593
"test","CAMTA2","All Genes","GeneCodeR",0.0877854761542155,0.0307779969036986
"test","CAPG","All Genes","GeneCodeR",0.211927315875319,0.101092533092113
"test","CARS2","All Genes","GeneCodeR",0.107442996989047,0.0408042239055604
"test","CBLC","All Genes","GeneCodeR",0.0514378364329666,0.014686583219674
"test","CCDC106","All Genes","GeneCodeR",0.0613128202446871,0.0219270856624102
"test","CCDC167","All Genes","GeneCodeR",0.1071965308175,0.046808095717608
"test","CCDC57","All Genes","GeneCodeR",0.102233980652552,0.044867187190497
"test","CCDC80","All Genes","GeneCodeR",-0.0200361177499466,-0.00208555677844469
"test","CCDC88B","All Genes","GeneCodeR",0.0369034013752619,0.0154720540744994
"test","CCL19","All Genes","GeneCodeR",-0.0262087380311914,0.00226316225782909
"test","CCL2","All Genes","GeneCodeR",0.0931949810520017,0.0238228690971037
"test","CCL21","All Genes","GeneCodeR",0.00443732589105633,0.00286153311085206
"test","CCM2","All Genes","GeneCodeR",0.157505784761273,0.0871303120365692
"test","CCNB1IP1","All Genes","GeneCodeR",0.0384329796801471,0.0161659485223141
"test","CCNE2","All Genes","GeneCodeR",0.0519380279707245,0.0136972685620615
"test","CCS","All Genes","GeneCodeR",0.159876739055144,0.0676409396362961
"test","CCT4","All Genes","GeneCodeR",0.135428842791432,0.0589115589917005
"test","CD14","All Genes","GeneCodeR",0.0586777997600938,0.0366086373363681
"test","CD320","All Genes","GeneCodeR",0.0452831017288925,0.0278177429916739
"test","CD3D","All Genes","GeneCodeR",0.0194296907685874,0.00822411447160065
"test","CD4","All Genes","GeneCodeR",0.0541799718900754,0.0203941979754094
"test","CD52","All Genes","GeneCodeR",0.0936890401901896,0.0394595585020949
"test","CD68","All Genes","GeneCodeR",0.128104871021699,0.066638423829682
"test","CD74","All Genes","GeneCodeR",0.182110257839599,0.100873285634062
"test","CD74","SVGs","GeneCodeR",0.183612403374528,0.0920821809192727
"test","CD79A","All Genes","GeneCodeR",0.0437967665843594,0.0165428096968702
"test","CDH11","All Genes","GeneCodeR",0.019856852717911,0.00971248384197732
"test","CDK5RAP1","All Genes","GeneCodeR",0.0854309646928177,0.01967288798148
"test","CEP250","All Genes","GeneCodeR",0.067614235710491,0.0157340499662034
"test","CERCAM","All Genes","GeneCodeR",0.0641812538131135,0.0297748881845203
"test","CERS5","All Genes","GeneCodeR",0.106458510729783,0.0352565679833774
"test","CES2","All Genes","GeneCodeR",0.044782179950828,0.016517562160139
"test","CFAP36","All Genes","GeneCodeR",0.0578049375587876,0.0120101779755445
"test","CFDP1","All Genes","GeneCodeR",0.0580637396742923,0.0170613921237406
"test","CGGBP1","All Genes","GeneCodeR",0.103943938300337,0.0370220924477521
"test","CHCHD6","All Genes","GeneCodeR",0.0390534525364125,0.0145819024241716
"test","CHD1","All Genes","GeneCodeR",0.0602108944669059,0.0196266016918368
"test","CHD6","All Genes","GeneCodeR",0.0688967817183844,0.0254507865613136
"test","CHFR","All Genes","GeneCodeR",0.0976217773516063,0.032055380945083
"test","CHST11","All Genes","GeneCodeR",0.0165483320132074,0.00772938839852367
"test","CIR1","All Genes","GeneCodeR",0.0336592889360818,0.0107432964886136
"test","CLASRP","All Genes","GeneCodeR",0.116438619484344,0.0404054810518201
"test","CLDN3","All Genes","GeneCodeR",0.234064994140996,0.137290470826918
"test","CLDN3","SVGs","GeneCodeR",0.215466636744037,0.13846142255751
"test","CLDN4","All Genes","GeneCodeR",0.229403755780365,0.109841000422362
"test","CLDN4","SVGs","GeneCodeR",0.157157381830936,0.0965498508466629
"test","CLU","All Genes","GeneCodeR",0.147466553847023,0.0629648134171819
"test","CNN2","All Genes","GeneCodeR",0.157351831427351,0.0996546898277614
"test","CNN2","SVGs","GeneCodeR",0.165142183809291,0.1174544629932
"test","COL14A1","All Genes","GeneCodeR",0.00596756742970552,0.00890838059922693
"test","COL3A1","All Genes","GeneCodeR",0.10115492496422,0.0594374286693941
"test","COL4A1","All Genes","GeneCodeR",0.0803701414710644,0.0285814679201216
"test","COL6A2","All Genes","GeneCodeR",0.127951332183848,0.0971576413834409
"test","COL8A2","All Genes","GeneCodeR",0.0435707824757067,0.0168657742181379
"test","COMMD1","All Genes","GeneCodeR",0.0761877681766149,0.0199058039053537
"test","COMP","All Genes","GeneCodeR",0.0519273104642432,0.0341891468984111
"test","COMP","SVGs","GeneCodeR",0.0502737896569557,0.0400675196609916
"test","COPS7A","All Genes","GeneCodeR",0.102793243243747,0.0334982721724727
"test","COQ4","All Genes","GeneCodeR",0.111780221057662,0.0494666519690827
"test","CORO1A","All Genes","GeneCodeR",0.054799713855453,0.015196810819058
"test","CORO1B","All Genes","GeneCodeR",0.125938904916181,0.0776191164302012
"test","CORO2A","All Genes","GeneCodeR",0.0854326861255618,0.0213809350612188
"test","CORO7","All Genes","GeneCodeR",0.128019132087194,0.0562035762744312
"test","COX5A","All Genes","GeneCodeR",0.09840962166398,0.036538940486738
"test","CPNE1","All Genes","GeneCodeR",0.181417866233697,0.0736680040773392
"test","CPSF1","All Genes","GeneCodeR",0.0993731940868167,0.0428015958495658
"test","CPVL","All Genes","GeneCodeR",-0.00183294185574824,0.00183387433073393
"test","CRABP2","All Genes","GeneCodeR",0.136796194679059,0.0614495788589296
"test","CRABP2","SVGs","GeneCodeR",0.180389830183343,0.0951932747354666
"test","CRACR2B","All Genes","GeneCodeR",0.196155876272804,0.0858758913580578
"test","CRELD2","All Genes","GeneCodeR",0.122185564605841,0.0371012915203854
"test","CROCC","All Genes","GeneCodeR",0.0464513966139672,0.0158569030349381
"test","CSF1","All Genes","GeneCodeR",0.0611555746236685,0.0208052741668311
"test","CSF1R","All Genes","GeneCodeR",0.0583316353487084,0.0310361145876328
"test","CTDSPL","All Genes","GeneCodeR",0.115437205507144,0.0462447295812864
"test","CTIF","All Genes","GeneCodeR",0.0838924412670168,0.0338586691521463
"test","CTSK","All Genes","GeneCodeR",0.0622085283529843,0.0324112214786421
"test","CTU2","All Genes","GeneCodeR",0.068834787548119,0.0232857695956913
"test","CUTC","All Genes","GeneCodeR",0.0750586583631606,0.0207161289048173
"test","CUX1","All Genes","GeneCodeR",0.111700756317824,0.0438252140732719
"test","CX3CL1","All Genes","GeneCodeR",0.115337792675258,0.0453960801421609
"test","CXCL10","All Genes","GeneCodeR",0.0556179130436406,0.0119693423341881
"test","CXXC5","All Genes","GeneCodeR",0.2159009740075,0.108171019611419
"test","CYP27A1","All Genes","GeneCodeR",0.0602981794246083,0.0203508031460017
"test","DAPK3","All Genes","GeneCodeR",0.12013741663914,0.0782357323226451
"test","DCAF6","All Genes","GeneCodeR",0.0956017429617464,0.0332118045085229
"test","DCXR","All Genes","GeneCodeR",0.182667447657048,0.0871799642059381
"test","DDAH1","All Genes","GeneCodeR",0.0567076295604338,0.0133895317006864
"test","DDB2","All Genes","GeneCodeR",0.0373650800954782,0.0157822274476825
"test","DDIT3","All Genes","GeneCodeR",0.0627814530465715,0.0182970034514851
"test","DDRGK1","All Genes","GeneCodeR",0.113808513899649,0.0528228967435301
"test","DDT","All Genes","GeneCodeR",0.0669262785831776,0.0344044105027446
"test","DEAF1","All Genes","GeneCodeR",0.0901793028042202,0.0396232554238947
"test","DENND1A","All Genes","GeneCodeR",0.0294580349598779,0.0162552298029041
"test","DERL3","All Genes","GeneCodeR",0.0657437179534982,0.0330773505683884
"test","DESI1","All Genes","GeneCodeR",0.0901387165534966,0.0283662549852151
"test","DHX16","All Genes","GeneCodeR",0.0599388139275729,0.0148623639965681
"test","DLG1","All Genes","GeneCodeR",0.0521085140026975,0.020241445608613
"test","DMAP1","All Genes","GeneCodeR",0.103162847364062,0.0449450657872634
"test","DNAJB2","All Genes","GeneCodeR",0.194659154111852,0.110402620909726
"test","DNAJC1","All Genes","GeneCodeR",0.16060330692671,0.0551897423623219
"test","DNAJC7","All Genes","GeneCodeR",0.129206640124011,0.0694650522008924
"test","DOCK6","All Genes","GeneCodeR",0.0922564180244805,0.0256011774613391
"test","DPH3","All Genes","GeneCodeR",0.0444990983277686,0.0100570832598958
"test","DPM2","All Genes","GeneCodeR",0.0927337854922448,0.0583044481138908
"test","DPP7","All Genes","GeneCodeR",0.136228499401693,0.0787288737393745
"test","DPP9","All Genes","GeneCodeR",0.0835090778946136,0.0430096996783868
"test","DPYSL3","All Genes","GeneCodeR",0.0981954231978949,0.0524539338156552
"test","DVL1","All Genes","GeneCodeR",0.0799929962187635,0.0262641473487844
"test","EBAG9","All Genes","GeneCodeR",0.0316792062670093,0.00850511385909665
"test","ECHDC2","All Genes","GeneCodeR",0.0434359472555976,0.01861492748781
"test","ECM1","All Genes","GeneCodeR",0.162646340093498,0.085853780263801
"test","EFEMP2","All Genes","GeneCodeR",0.0472434713959857,0.0311998354852791
"test","EFHD2","All Genes","GeneCodeR",0.0984480499232626,0.0471019871965058
"test","EIF1AD","All Genes","GeneCodeR",0.0535506621572657,0.0166316797218091
"test","EIF3B","All Genes","GeneCodeR",0.233047747165672,0.138528333408023
"test","EIF3B","SVGs","GeneCodeR",0.23335220375753,0.133436472174736
"test","EIF3F","All Genes","GeneCodeR",0.0719522056335093,0.0274581602451174
"test","EIF3G","All Genes","GeneCodeR",0.119941275012456,0.0663916473485241
"test","ELN","All Genes","GeneCodeR",0.0025428720597693,0.00445865154453935
"test","ELOF1","All Genes","GeneCodeR",0.105157672606773,0.0524418714210982
"test","EMC3","All Genes","GeneCodeR",0.101565900376487,0.0370490980217344
"test","ENPP1","All Genes","GeneCodeR",0.0566874314370667,0.0170415249617813
"test","EPHB3","All Genes","GeneCodeR",0.107125128478138,0.0499896909660196
"test","ERAL1","All Genes","GeneCodeR",0.0813373008122111,0.0216901283664302
"test","ERI3","All Genes","GeneCodeR",0.0964507140011292,0.05836582501515
"test","ERMP1","All Genes","GeneCodeR",0.0954467800044776,0.0252586335831667
"test","ETFB","All Genes","GeneCodeR",0.129139572905374,0.0709645649203263
"test","EVA1B","All Genes","GeneCodeR",0.0228345227714196,0.0274886420693317
"test","EXD3","All Genes","GeneCodeR",0.0791307672053376,0.0179860830696112
"test","EXOC5","All Genes","GeneCodeR",0.0836874165619634,0.0295051539628881
"test","EXOSC1","All Genes","GeneCodeR",0.0685911904872085,0.0172194101766966
"test","EXOSC10","All Genes","GeneCodeR",0.125729715783926,0.043310920777895
"test","EXOSC2","All Genes","GeneCodeR",0.0539816647362591,0.0156301112269743
"test","EZH2","All Genes","GeneCodeR",0.0656959938310245,0.0173807355034456
"test","FAAH","All Genes","GeneCodeR",0.0980073911824294,0.0313392018450706
"test","FADS2","All Genes","GeneCodeR",0.259716413188554,0.12114588153596
"test","FAH","All Genes","GeneCodeR",0.0383068976983034,0.0165781644444625
"test","FAIM2","All Genes","GeneCodeR",0.0269280215305138,0.0148897219543274
"test","FAM102A","All Genes","GeneCodeR",0.157217999995592,0.061844640197796
"test","FAM117A","All Genes","GeneCodeR",0.0682648235975656,0.0228472968961283
"test","FAM118A","All Genes","GeneCodeR",0.0536334235242477,0.0144782293477211
"test","FAM160B1","All Genes","GeneCodeR",0.0398084693599842,0.011522617339029
"test","FAM173A","All Genes","GeneCodeR",0.117599578042074,0.0559120736897981
"test","FAM193B","All Genes","GeneCodeR",0.193949755270073,0.0775178464213015
"test","FAM213B","All Genes","GeneCodeR",0.0740546463984405,0.0260678818797309
"test","FAM3A","All Genes","GeneCodeR",0.0905502041937322,0.0422488778611725
"test","FAM45A","All Genes","GeneCodeR",0.0445672520400518,0.0127925557380521
"test","FAP","All Genes","GeneCodeR",0.0390369355340358,0.0149236126148639
"test","FARP1","All Genes","GeneCodeR",0.117697206564478,0.0564367475231685
"test","FARSB","All Genes","GeneCodeR",0.114824325855815,0.0316861381447832
"test","FASN","All Genes","GeneCodeR",0.279256461369853,0.132245878493143
"test","FASN","SVGs","GeneCodeR",0.237811493882863,0.137970750954282
"test","FBF1","All Genes","GeneCodeR",0.0537105842773526,0.0156947389927432
"test","FBLN2","All Genes","GeneCodeR",0.093680482365394,0.0367623632671472
"test","FCER1G","All Genes","GeneCodeR",0.084773434517705,0.0273147395005371
"test","FDPS","All Genes","GeneCodeR",0.202086942499458,0.0914893815055739
"test","FGFR1","All Genes","GeneCodeR",0.0496707195355595,0.0252233182095938
"test","FKBP10","All Genes","GeneCodeR",0.0737328907872338,0.0402690973867172
"test","FKBP8","All Genes","GeneCodeR",0.137948250084878,0.0747294883516147
"test","FLNA","All Genes","GeneCodeR",0.17842436374025,0.130742204608707
"test","FLNA","SVGs","GeneCodeR",0.26353183191246,0.179981639217459
"test","FN1","All Genes","GeneCodeR",0.168113085133033,0.0913565408245193
"test","FNBP4","All Genes","GeneCodeR",0.0399627631494596,0.0176927494249334
"test","FOXP4","All Genes","GeneCodeR",0.176173520171365,0.0767766644331571
"test","FOXP4","SVGs","GeneCodeR",0.134278820051689,0.0693925410166365
"test","FSTL1","All Genes","GeneCodeR",0.0714813691508906,0.0336772863689296
"test","FSTL3","All Genes","GeneCodeR",0.0890819789573191,0.038539388046287
"test","FUOM","All Genes","GeneCodeR",0.0468804123139459,0.02226852231617
"test","FUS","All Genes","GeneCodeR",0.146415192202713,0.0768063547767102
"test","FZD2","All Genes","GeneCodeR",0.0543587544225631,0.0263748975791218
"test","GALK1","All Genes","GeneCodeR",0.0672887222159831,0.0237427612350957
"test","GANAB","All Genes","GeneCodeR",0.168264851988497,0.0878482302171313
"test","GAR1","All Genes","GeneCodeR",0.0622639675941276,0.0192582444114594
"test","GAS6","All Genes","GeneCodeR",0.110479601558867,0.0624695772682548
"test","GATA3","All Genes","GeneCodeR",0.158069048330157,0.0551570646490144
"test","GATC","All Genes","GeneCodeR",0.0870599613922658,0.0431211646233833
"test","GBP1","All Genes","GeneCodeR",0.0822456125218802,0.0232483001655065
"test","GBP2","All Genes","GeneCodeR",0.0872192950387451,0.024857082522269
"test","GBP3","All Genes","GeneCodeR",0.0768585933301216,0.0201110424069239
"test","GBP4","All Genes","GeneCodeR",0.0553044115748488,0.0124417798850265
"test","GBP5","All Genes","GeneCodeR",0.0472705332603494,0.0133627130815396
"test","GEMIN4","All Genes","GeneCodeR",0.0482763695269277,0.0159034043020032
"test","GLCCI1","All Genes","GeneCodeR",0.0629815987927236,0.0205910319254396
"test","GLG1","All Genes","GeneCodeR",0.0923796363890463,0.0472704192960142
"test","GLTSCR2","All Genes","GeneCodeR",0.0499206338437036,0.0344659013978105
"test","GMFG","All Genes","GeneCodeR",0.0362513569591267,0.0146854330798949
"test","GMPPA","All Genes","GeneCodeR",0.123482869307865,0.0449611657079507
"test","GNAI2","All Genes","GeneCodeR",0.204175816562008,0.138976453027014
"test","GNAI2","SVGs","GeneCodeR",0.291121926590414,0.199661721564219
"test","GNAS","All Genes","GeneCodeR",0.290080653489392,0.157828964985519
"test","GNAS","SVGs","GeneCodeR",0.277844916590168,0.153438166530955
"test","GNL2","All Genes","GeneCodeR",0.119470655157738,0.0335472278024126
"test","GPR108","All Genes","GeneCodeR",0.0830143659340265,0.0362487720274118
"test","GPRC5A","All Genes","GeneCodeR",0.12640873531962,0.0503194784257614
"test","GPS1","All Genes","GeneCodeR",0.117273727771259,0.0655825746549766
"test","GPSM1","All Genes","GeneCodeR",0.0696550658828713,0.0269139686693368
"test","GPX3","All Genes","GeneCodeR",0.0115094259570913,0.0137181199239925
"test","GRK3","All Genes","GeneCodeR",0.0304520933609218,0.00792025488556334
"test","GSK3A","All Genes","GeneCodeR",0.140658755690762,0.0616459744046497
"test","GSTM3","All Genes","GeneCodeR",0.0510172663227093,0.02016680920644
"test","GYPC","All Genes","GeneCodeR",0.00135763016195405,0.00740212852418095
"test","HAGHL","All Genes","GeneCodeR",0.107420206661639,0.04154510981731
"test","HCFC1R1","All Genes","GeneCodeR",0.157191800368334,0.0954907276022039
"test","HCFC1R1","SVGs","GeneCodeR",0.208286719742752,0.110185462721993
"test","HCST","All Genes","GeneCodeR",0.0312435187961211,0.0156275449759675
"test","HDAC5","All Genes","GeneCodeR",0.0849141986680934,0.0373201597736972
"test","HDAC6","All Genes","GeneCodeR",0.0771167522648598,0.0238699612634377
"test","HELZ2","All Genes","GeneCodeR",0.0702779195620275,0.0205354401794921
"test","HES1","All Genes","GeneCodeR",0.0886597150631611,0.0341956725661116
"test","HLA.B","All Genes","GeneCodeR",0.238823466687897,0.130350471114428
"test","HLA.B","SVGs","GeneCodeR",0.251940818181565,0.116404192489126
"test","HLA.DMA","All Genes","GeneCodeR",0.0789815433224557,0.0390930306183938
"test","HLA.DMB","All Genes","GeneCodeR",0.0805401923787343,0.0356819861481608
"test","HLA.DOA","All Genes","GeneCodeR",0.0651045890802298,0.0145742015183733
